date,Meeting_ECB,Meeting_FED,EUR/USD,VIX,surprise_index,cip,sov_diff2Y,BS,Money_mkt,d_rate
2016-06-30,1.0,0.0,1.1240633333333332,18.226499999999998,-0.10547916666666664,24.29767180941981,-1.019785,-1.3704518679609963,-0.9453896666666667,-0.775
2016-07-31,0.0,0.0,1.106725806451613,13.94516129032258,0.04633467741935481,30.82349241116311,-0.9985064516129033,-1.3714764288205208,-1.0140817741935484,-0.775
2016-08-31,0.0,0.0,1.1200387096774191,14.080645161290322,-0.009237327188940107,39.96044169183467,-1.1126935483870968,-1.3577754148203656,-1.091978064516129,-0.775
2016-09-30,0.0,0.0,1.120665,15.0515,-0.03342142857142856,33.92824387384435,-1.1613383333333334,-1.3372088982061374,-1.1150703333333332,-0.775
2016-10-31,0.0,0.0,1.1032290322580645,15.631129032258064,-0.05793548387096772,42.46672340894846,-1.2373774193548386,-1.283417996776194,-1.139435322580645,-0.775
2016-11-30,0.0,0.0,1.0781516666666666,14.300833333333333,-0.07497142857142856,34.89129411869401,-1.3339150000000002,-1.291243230157998,-1.1601020000000002,-0.775
2016-12-31,1.0,0.0,1.0534467741935483,13.79258064516129,0.19715299539170505,31.24141999366537,-1.5600935483870966,-1.261306141482736,-1.2116368817204302,-0.9201612903225806
2017-01-31,0.0,0.0,1.0628,11.286290322580646,0.2898516129032258,36.859791336775075,-1.6180999999999999,-1.2651058786682037,-1.4364921505376342,-1.025
2017-02-28,0.0,0.0,1.0641410714285715,11.215,0.351125,13.382267340547074,-1.5915607142857142,-1.2448956853080215,-1.4488876785714286,-1.025
2017-03-31,0.0,0.0,1.0692612903225807,11.529838709677419,0.5576129032258065,-3.9886952387947954,-1.6882064516129034,-1.2062236511581579,-1.5060679032258064,-1.1540322580645161
2017-04-30,0.0,0.0,1.0713766666666666,12.186333333333334,0.36371666666666663,12.063190538420214,-1.6012,-1.1702491863054199,-1.5206228333333334,-1.275
2017-05-31,0.0,0.0,1.1062709677419356,11.04483870967742,0.36516129032258066,17.39397980562038,-1.662732258064516,-1.159660560507573,-1.55251435483871,-1.275
2017-06-30,0.0,0.0,1.1228433333333332,10.834666666666667,0.008383333333333347,8.062227302442931,-1.7253333333333332,-1.1550257468082936,-1.5975616666666668,-1.4083333333333332
2017-07-31,0.0,0.0,1.1535903225806452,10.323064516129032,-0.06654838709677417,6.551198338760489,-1.754383870967742,-1.164623869304689,-1.6208395161290323,-1.525
2017-08-31,0.0,0.0,1.1819677419354837,11.681774193548387,-0.003499999999999978,3.783978789658042,-1.7331032258064516,-1.1543986768631416,-1.6260374193548388,-1.525
2017-09-30,0.0,0.0,1.1909266666666667,10.366000000000001,-0.1282833333333333,1.336714866837727,-1.807178888888889,-1.1475723477174116,-1.6137636666666668,-1.525
2017-10-31,1.0,0.0,1.1750290322580645,10.978709677419355,0.27743010752688174,14.179773490413002,-1.9729236559139787,-1.1433282890460608,-1.6466775806451612,-1.525
2017-11-30,0.0,0.0,1.1740933333333332,10.956166666666666,0.27155858585858594,11.92532651874531,-2.1519833333333334,-1.148540305042367,-1.7049036666666666,-1.525
2017-12-31,0.0,0.0,1.1840870967741934,10.611612903225806,0.7523559384164222,28.34496254705367,-2.322103225806452,-1.1296838234377877,-1.8356703225806452,-1.6701612903225809
2018-01-31,0.0,0.0,1.21975,14.17467741935484,0.6450213133640553,12.378493906180557,-2.444416129032258,-1.111756303386841,-2.2881029032258065,-1.775
2018-02-28,0.0,0.0,1.2344357142857143,17.744285714285716,0.533704081632653,18.036513084634073,-2.5238124999999996,-1.10501776876093,-2.381369285714286,-1.775
2018-03-31,0.0,0.0,1.2333822580645162,17.551935483870967,0.42709677419354836,19.57076691638743,-2.625690322580645,-1.0724060002760682,-2.576048064516129,-1.8556451612903224
2018-04-30,0.0,0.0,1.2267833333333333,15.314666666666666,0.2907166666666666,23.625621456618045,-2.7600833333333337,-1.0618603946809235,-2.6588184999999998,-2.025
